regiao,estado,latitude,longitude,dataColeta,valorVenda
SE,SP,-21.2602291,-48.4562402,09/12/2021,6.299
NE,BA,-9.409498999999974,-40.5056421,02/12/2021,7.299
S,SC,-26.33146099999998,-48.81382029999999,15/06/2020,3.699
S,SC,-27.58899219999998,-48.5768314,17/03/2022,7.49
SE,SP,-20.79848639999997,-49.40183460000001,30/01/2020,4.399
SE,SP,-21.77208069999997,-46.7056907,12/02/2020,4.399
S,SC,-26.91492759999997,-49.1095985,08/07/2020,4.049
SE,SP,-20.8130619,-49.4809269,14/06/2021,5.499
SE,SP,-21.7516372,-48.8197128,24/11/2021,6.369
CO,MT,-15.60293509999997,-56.088145,13/06/2022,6.89
SE,MG,-21.80869709999997,-46.55040169999999,20/04/2022,7.49
SE,SP,-22.8143042,-45.1899304,10/11/2021,6.199
SE,SP,-22.9094226,-47.7081114,07/06/2021,5.399
SE,SP,-22.33404909999997,-49.0607578,05/01/2021,4.39
N,PA,-6.062017899999974,-49.89980899999999,17/03/2020,5.09
SE,SP,-22.738493,-47.6594827,17/05/2021,5.279
NE,BA,-13.86079819999997,-40.1134537,24/06/2020,4.36
SE,RJ,-22.89838189999998,-43.10616129999999,04/11/2021,7.099
S,SC,-27.44047189999998,-48.4172674,13/08/2020,4.299
SE,MG,-19.62951459999998,-43.2103602,17/08/2020,4.65
SE,SP,-23.1928002,-46.8791952,21/07/2021,5.298
NE,BA,-17.52043689999998,-39.658968,31/05/2022,8.03
SE,MG,-20.72342709999998,-46.60554020000001,15/03/2022,7.79
NE,PE,-8.889714099999974,-36.482251,25/05/2021,5.39
SE,RJ,-22.91659179999997,-43.2097481,07/02/2021,5.444
NE,BA,-12.7797323,-38.4063951,13/04/2020,4.31
SE,SP,-22.31168179999997,-49.0684707,19/01/2022,5.89
NE,BA,-12.98873589999998,-38.4454325,17/12/2020,4.56
S,PR,-26.22649079999998,-52.6891433,15/03/2022,7.05
CO,MS,-22.2188872,-54.79224199999999,15/11/2021,6.7
SE,RJ,-21.77209919999997,-41.3314035,02/12/2021,7.099
SE,SP,-23.4769999,-46.6106309,13/02/2020,4.199
SE,SP,-21.263747,-48.4940461,29/07/2020,3.949
SE,MG,-19.5891591,-46.9377149,30/04/2020,4.098
CO,GO,-16.71423409999997,-49.25304089999999,08/04/2021,5.79
S,RS,-29.91861929999997,-51.07694799999999,17/02/2021,4.989
N,RO,-10.8925465,-61.9283318,13/04/2020,4.07
SE,SP,-23.54269169999997,-46.5538651,17/08/2021,5.799
N,TO,-11.716427,-49.0736757,14/02/2022,6.75
SE,RJ,-22.36977239999997,-41.77564840000001,07/06/2022,8.05
SE,MG,-19.46435419999997,-42.55716410000001,01/12/2021,7.04
S,SC,-26.932645,-49.136841,28/01/2022,6.49
SE,SP,-22.20968649999998,-47.3923855,26/07/2021,5.438
SE,SP,-22.40731819999998,-47.5772566,11/01/2021,4.43
NE,MA,-3.664901099999975,-45.35505819999999,27/04/2020,4.199
NE,CE,-3.731991499999975,-38.4798282,17/06/2020,3.79
S,SC,-27.59621739999998,-48.5742337,09/12/2021,6.729
S,RS,-28.49912659999997,-50.9434526,31/05/2022,7.29
NE,AL,-9.595878799999975,-35.7653794,29/06/2020,3.91
SE,SP,-20.54245669999998,-48.59421599999999,08/09/2021,5.799
S,PR,-24.65645659999998,-48.98412940000001,04/03/2020,4.199
N,AM,-2.980259999999974,-59.9900859,13/07/2020,3.99
SE,MG,-16.35227089999998,-46.9075488,03/11/2021,7.333
NE,CE,-5.181280799999974,-40.6711919,19/05/2020,3.98
SE,MG,-21.22251369999998,-43.7794578,29/03/2022,7.49
NE,BA,-9.436358499999974,-38.2030866,16/06/2020,4.285
S,PR,-25.43708119999998,-49.3655725,08/06/2020,3.649
S,RS,-30.0904909,-51.0101626,18/10/2021,6.799
S,PR,-23.30131309999997,-51.1945715,03/02/2020,4.49
NE,CE,-3.736876899999976,-38.5239618,15/12/2020,4.79
NE,BA,-14.78702689999997,-39.2740233,05/07/2021,5.99
SE,SP,-21.8002268,-48.1855761,29/03/2022,6.99
SE,SP,-23.4972168,-46.3840668,09/02/2021,4.899
SE,RJ,-23.01718689999997,-44.509898,29/11/2021,7.799
NE,CE,-3.733653199999975,-38.4764975,12/01/2021,4.799
SE,SP,-20.7306084,-48.8913246,05/05/2020,3.499
SE,SP,-21.66977889999998,-49.7486967,14/06/2021,5.689
SE,SP,-23.66557569999997,-46.4356443,09/05/2022,6.99
CO,GO,-16.71440789999998,-49.2509215,30/09/2021,6.459
S,SC,-28.66975509999997,-49.340066,15/12/2021,6.359
SE,SP,-20.53349019999997,-47.4129689,10/08/2021,5.755
SE,MG,-19.90989159999997,-43.908033,03/08/2021,5.774
S,RS,-29.17603119999997,-51.1486916,24/01/2022,6.39
CO,MT,-11.86434049999997,-55.5054628,05/08/2020,4.058
SE,SP,-21.60213949999997,-48.37352620000001,03/08/2021,5.69
S,RS,-32.16732729999998,-52.1592694,20/04/2020,4.499
SE,MG,-19.74564519999997,-47.9344763,30/06/2022,7.27
SE,ES,-20.33104879999998,-40.3550804,03/02/2022,6.74
SE,ES,-20.31020489999998,-40.30451800000001,22/08/2021,5.97
S,PR,-25.54803419999998,-48.5470565,24/05/2021,5.399
S,SC,-26.9526013,-49.07078079999999,25/05/2020,3.699
CO,MS,-19.00755209999997,-57.6401445,22/09/2021,6.45
S,PR,-23.03435879999997,-50.5747923,05/01/2022,6.71
NE,PE,-8.091078,-34.957228,14/02/2021,4.899
SE,SP,-23.54269169999997,-46.5538651,04/05/2020,3.499
NE,CE,-3.745696499999974,-38.5434501,27/10/2020,4.37
SE,SP,-20.75758389999998,-49.3819823,13/07/2021,5.399
S,SC,-5.152973900000001,-34.8624166,11/05/2021,5.189
SE,SP,-23.4532866,-46.5668298,23/11/2021,6.049
S,RS,-28.391271,-53.9106594,09/06/2020,3.816
SE,MG,-19.4623725,-44.2499745,21/09/2021,6.299
SE,SP,-21.9633012,-46.7962319,08/07/2020,3.999
NE,RN,-5.849979399999974,-35.1881457,19/04/2021,5.39
SE,RJ,-22.7607066,-43.42812620000001,28/06/2021,6.299
SE,MG,-21.1056079,-42.9514285,06/05/2020,4.14
SE,SP,-21.2084058,-50.4466817,11/08/2021,5.699
NE,CE,-3.786669699999975,-38.5666818,22/06/2022,7.89
SE,ES,-20.33104879999998,-40.3587098,04/02/2020,4.49
NE,MA,-2.583335099999974,-44.3078813,01/07/2020,3.88
S,PR,-23.30149249999998,-51.1531638,26/04/2022,7.19
NE,PE,-7.869553299999974,-34.9051751,23/05/2021,5.49
N,TO,-10.23088509999997,-48.3180521,10/05/2021,5.859
SE,MG,-20.9223185,-46.9867545,02/03/2020,4.988
NE,BA,-12.7506296,-38.3466232,14/12/2021,6.699
S,PR,-25.45030819999998,-49.2644534,17/02/2022,6.42
SE,SP,-23.53191549999998,-46.8848187,01/07/2020,3.699
SE,SP,-23.65990559999997,-47.0044288,21/07/2020,3.899
SE,ES,-19.37898449999997,-40.06065,01/07/2020,3.99
S,RS,-30.34961799999997,-54.33316019999999,27/12/2021,6.999
SE,MG,-22.22806019999997,-45.93555179999999,22/07/2020,4.299
S,PR,-25.42681789999997,-49.2476772,23/03/2021,5.099
SE,SP,-23.53332439999997,-46.21147679999999,20/07/2021,5.397
S,PR,-25.37697169999998,-49.1957463,14/12/2020,4.199
NE,PE,-8.6565336,-36.3227187,06/09/2021,5.999
SE,SP,-23.3886068,-47.3458788,19/05/2020,3.899
SE,MG,-18.5780658,-46.5177474,15/03/2022,7.68
N,AM,-3.1283908,-58.4462458,02/06/2020,4.69
NE,PE,-7.913838199999974,-34.8209513,22/11/2021,6.57
S,RS,-30.06872239999998,-51.1881504,30/01/2020,4.799
SE,MG,-20.4509067,-45.4546903,12/10/2021,6.769
SE,SP,-23.68332359999997,-46.7691795,28/02/2020,4.149
SE,SP,-23.54364659999997,-46.6566747,30/05/2022,6.99
SE,MG,-19.51444579999998,-42.61440269999999,18/05/2022,7.67
SE,SP,-23.1279741,-46.5991509,29/04/2021,5.099
N,AM,-3.0732955,-60.06262289999999,03/05/2021,5.29
SE,MG,-18.58577609999998,-46.5089002,18/05/2020,4.099
SE,SP,-22.13336559999997,-51.3943096,08/01/2020,4.469
SE,SP,-22.4096927,-50.5718038,23/06/2020,3.999
SE,SP,-23.64853769999998,-46.8224119,08/09/2021,5.699
SE,ES,-20.31927439999997,-40.347009,04/08/2020,3.999
SE,SP,-23.53267769999997,-46.2089812,20/07/2021,5.279
S,RS,-29.67058139999997,-51.1283312,28/04/2022,6.79
CO,MS,-20.79411069999997,-51.70406810000001,18/03/2020,4.88
N,PA,-1.410979799999975,-48.4648423,15/01/2020,4.699
SE,SP,-22.7215683,-45.1050317,05/05/2020,3.528
CO,GO,-16.7223313,-49.2717389,19/03/2020,4.39
SE,SP,-23.52420239999998,-46.609453,26/10/2021,6.599
SE,SP,-23.27321779999998,-45.9508057,22/09/2021,5.599
SE,SP,-22.9175921,-47.1092652,13/06/2022,6.59
N,RO,-10.87140679999997,-61.9605262,29/06/2020,4.099
SE,RJ,-22.46740999999998,-44.4483068,23/03/2022,7.65
CO,MS,-20.45075719999997,-54.6314512,18/03/2020,4.39
NE,AL,-9.722390999999975,-36.6690581,07/09/2021,5.898
SE,SP,-21.97678289999998,-46.79684460000001,17/05/2022,6.69
SE,SP,-23.25561229999998,-47.2923367,04/05/2022,6.89
NE,BA,-12.7014771,-38.39086500000001,05/04/2022,7.95
NE,PE,-7.958419499999975,-34.8306703,21/04/2021,5.499
SE,SP,-23.6900457,-46.5451516,27/09/2021,5.999
NE,AL,-9.726486599999975,-36.6580018,18/02/2020,4.75
SE,MG,-21.74890689999997,-43.3524317,11/04/2022,7.67
CO,MT,-15.5828864,-56.0910388,17/02/2020,4.777
SE,SP,-22.3566478,-46.9577423,21/04/2022,6.57
SE,SP,-23.09727819999998,-48.9259417,05/02/2020,4.389
CO,DF,-15.85181,-48.04185,03/11/2021,6.759
CO,MT,-15.62668639999997,-56.1357848,11/03/2021,5.67
SE,MG,-20.3699597,-43.4719237,09/02/2022,6.59
SE,RJ,-22.88936379999997,-43.0899318,04/11/2021,6.999
S,SC,-26.26975709999997,-48.87559219999999,24/11/2020,4.199
SE,SP,-23.52366579999998,-46.6042902,27/01/2022,6.08
S,SC,-26.38024889999997,-48.8232113,15/06/2020,3.699
NE,PB,-7.128351199999974,-34.8368831,15/02/2022,6.44
NE,CE,-3.773100199999975,-38.5715129,03/11/2020,4.35
S,PR,-25.5399121,-49.1902719,09/01/2020,4.17
NE,PE,-9.352158799999975,-40.4764127,22/07/2020,4.679
S,RS,-30.0385204,-51.1376317,29/06/2020,4.099
NE,PE,-8.879245299999974,-36.49875120000001,14/06/2022,6.98
SE,SP,-23.62299479999997,-45.424122,06/05/2020,3.9
SE,RJ,-22.3991873,-41.79702229999999,04/05/2022,8.15
NE,RN,-5.792663499999975,-35.2125738,18/11/2020,4.86
CO,MT,-12.56684309999997,-55.7393606,21/09/2021,6.309
S,RS,-29.7052359,-53.7350511,12/02/2020,4.769
N,AM,-3.1066725,-60.0263917,11/10/2021,5.99
SE,SP,-22.59736979999997,-47.3767332,29/09/2021,5.859
S,RS,-29.35999129999997,-50.8447149,20/04/2020,4.54
SE,SP,-22.41399179999997,-46.9591358,25/08/2021,5.799
CO,MT,-12.52731839999997,-55.713302,03/02/2020,4.79
SE,MG,-19.87755299999997,-43.9289103,13/07/2020,4.099
NE,PB,-7.212809999999999,-35.8831956,21/03/2022,6.96
SE,SP,-23.3567163,-47.8617194,16/03/2020,4.299
S,PR,-24.94584139999998,-53.43764609999999,18/03/2020,4.49
CO,GO,-17.80539039999998,-50.9352202,23/11/2021,7.35
NE,PE,-7.952395899999972,-36.1864829,07/12/2021,6.739
SE,MG,-16.75486349999998,-43.8813821,17/05/2022,7.49
N,AM,-3.014150799999975,-59.94541940000001,03/08/2020,3.69
SE,MG,-19.77758299999997,-47.9265356,23/05/2022,7.89
NE,BA,-12.97457859999997,-38.47622,18/10/2021,6.49
N,RO,-8.7644877,-63.8835257,20/07/2020,3.87
SE,SP,-23.28309659999998,-45.9662175,09/03/2022,6.07
SE,SP,-23.10176469999997,-48.9177665,26/05/2022,6.48
CO,GO,-17.9897394,-49.3512822,11/04/2022,7.29
NE,BA,-12.94278719999997,-38.4018883,18/04/2022,6.99
S,RS,-28.64613429999998,-53.5760553,10/03/2020,4.79
NE,BA,-12.69988599999997,-38.3191584,09/06/2020,3.99
CO,MT,-15.57988939999997,-56.03666020000001,09/02/2022,6.29
SE,MG,-19.5117113,-42.61030179999999,08/07/2020,3.9
S,RS,-30.05109569999998,-51.1751245,27/06/2022,6.79
SE,SP,-23.66915269999998,-46.55352420000001,30/03/2021,5.259
SE,MG,-21.6934016,-45.2487939,03/03/2022,7.53
SE,MG,-20.3867556,-43.5075142,15/07/2020,4.29
SE,SP,-23.485443,-46.5508461,13/06/2022,6.97
SE,MG,-18.92091439999998,-48.22370569999999,21/07/2020,4.357
SE,SP,-21.58043129999998,-45.187885,29/01/2020,4.569
S,RS,-29.82724889999997,-50.99282909999999,18/05/2020,3.769
SE,MG,-20.75437849999997,-42.838471,15/09/2021,6.74
SE,SP,-23.02447579999997,-45.5382173,16/06/2021,5.199
SE,SP,-22.65946389999998,-50.41437430000001,22/08/2021,5.327
N,PA,-3.208215099999974,-52.2156031,16/09/2021,6.389
SE,RJ,-22.90689179999998,-43.3733937,08/01/2020,4.899
N,RO,-12.73640749999997,-60.14083849999999,26/08/2021,6.15
SE,SP,-22.8838355,-47.0641058,05/05/2020,3.799
SE,SP,-23.43337209999997,-45.08599530000001,14/06/2021,5.699
S,RS,-26.76138969999998,-51.1807226,30/08/2021,5.958
NE,PI,-4.296807299999975,-41.770399,06/07/2020,4.14
SE,SP,-22.8471435,-47.1633715,06/01/2020,4.399
SE,ES,-20.34587129999998,-40.3165063,04/05/2021,5.28
SE,SP,-20.7426483,-48.9023396,08/09/2021,5.879
SE,SP,-20.80870189999997,-49.3913027,14/04/2021,4.989
S,SC,-27.5942678,-48.6010765,08/04/2020,4.199
SE,SP,-21.64428479999997,-51.07204,22/01/2020,4.49
N,AM,-3.0850934,-59.98304479999999,18/05/2020,4.25
S,PR,-25.437942,-49.2827615,20/04/2022,7.39
S,RS,-29.76353369999997,-51.1405366,12/08/2020,3.999
SE,SP,-23.66379369999997,-45.4354324,17/12/2020,4.398
NE,PI,-5.095239899999974,-42.7888048,10/11/2021,7.285
SE,SP,-21.5824572,-48.8032823,20/04/2022,6.89
NE,PE,-8.065879499999973,-34.9918624,12/08/2020,4.099
NE,CE,-3.830873999999974,-38.4796438,13/04/2020,4.37
SE,SP,-23.6396029,-46.7333436,14/06/2022,7.69
N,PA,-1.407803599999975,-48.46471330000001,27/06/2021,5.67
NE,PI,-4.259642999999975,-41.7554937,11/03/2020,4.69
NE,BA,-12.91666659999997,-38.4084717,05/01/2022,6.97
N,RO,-11.6727899,-61.1763706,23/06/2020,4.59
NE,BA,-14.2097778,-42.7772167,24/01/2022,7.09
NE,BA,-12.3183766,-38.8740595,08/12/2021,6.93
N,PA,-1.444469199999974,-48.48542139999999,06/12/2021,6.698
SE,SP,-22.8908951,-47.1120038,16/05/2022,6.79
SE,SP,-23.98824029999997,-46.2610093,11/05/2020,3.799
SE,SP,-23.56425759999997,-46.5963562,12/01/2022,6.19
N,AP,0.04526860000002544,-51.0698552,13/04/2020,3.19
NE,SE,-10.69618649999998,-37.4307756,18/10/2021,6.299
SE,RJ,-22.54604259999998,-44.1641346,24/03/2022,7.89
S,RS,-30.06492149999997,-51.15041120000001,03/02/2021,4.869
NE,PI,-7.077281899999973,-41.4262869,29/07/2020,4.35
SE,SP,-22.64902479999997,-50.428111,14/02/2021,4.569
CO,MT,-15.5927744,-56.09192669999999,06/06/2022,6.99
S,SC,-28.32403719999997,-48.7298523,10/05/2021,5.999
S,RS,-29.17406839999997,-51.1839952,13/04/2022,6.68
NE,PI,39.6526036,-8.5873463,05/04/2022,7.56
CO,GO,-18.41376629999998,-49.2413401,01/06/2020,3.899
S,PR,-25.53357949999997,-54.5758905,02/03/2021,5.29
SE,MG,-21.22600919999998,-43.7710003,01/04/2020,4.99
CO,GO,-13.4171613,-49.1347813,05/04/2022,7.68
S,SC,-27.14390739999997,-48.95860380000001,20/04/2020,3.899
SE,RJ,-22.4799934,-44.0259065,30/05/2022,7.99
SE,SP,-23.58439769999998,-48.0448075,18/01/2022,6.29
S,RS,-29.19316379999998,-51.1996991,20/06/2022,7.19
S,SC,-26.31097369999997,-48.8556722,11/05/2020,3.539
SE,SP,-23.6201217,-45.4068271,11/02/2021,4.869
N,AP,-0.0418035,-51.1533121,26/02/2020,3.99
SE,SP,-22.20968649999998,-47.3923855,21/09/2021,5.798
CO,MS,-20.77464329999997,-51.6986794,01/06/2022,7.73
NE,CE,-6.403832399999976,-38.8797886,19/02/2020,4.86
NE,PE,-8.878470899999975,-36.4812113,16/08/2021,5.9
NE,PI,-2.903792099999975,-41.7542444,06/05/2020,4.49
SE,SP,-22.64902479999997,-50.428111,20/05/2020,3.999
SE,SP,-23.18509429999997,-46.8858353,07/09/2021,5.729
NE,PE,-8.3251276,-35.0993687,29/01/2020,4.399
S,RS,-29.934937,-51.01419199999999,17/02/2021,5.099
SE,SP,-22.75498609999998,-47.4165522,23/06/2020,3.899
SE,MG,-16.35227089999998,-46.9075488,24/02/2022,7.19
SE,SP,-23.53831979999998,-46.8289814,25/05/2020,3.799
SE,SP,-23.52366579999998,-46.6042902,19/10/2021,5.789
SE,MG,-18.94744289999997,-49.4566293,24/02/2020,4.85
S,RS,-30.35268529999998,-54.3140025,12/10/2021,6.599
SE,RJ,-22.5101772,-43.2122385,15/08/2021,6.799
SE,SP,-23.5115105,-46.59454350000001,21/10/2021,5.699
S,PR,-23.41746319999998,-51.4226403,22/03/2022,7.09
SE,ES,-19.8200418,-40.2746812,02/06/2022,7.28
CO,MT,-9.876878,-56.0851124,21/01/2020,5.199
S,SC,-27.6394806,-48.6661489,12/01/2021,4.559
S,RS,-29.92970619999997,-51.0845649,25/08/2021,6.059
SE,SP,-21.7516372,-48.8197128,17/08/2021,5.679
SE,SP,-23.19017399999997,-47.3037224,16/02/2022,6.19
NE,BA,-12.90434779999998,-38.44050859999999,05/01/2022,6.93
N,PA,-1.455325499999974,-48.468689,13/09/2021,6.09
N,PA,-3.209002199999975,-52.21783809999999,17/08/2020,4.89
S,RS,-30.88907519999997,-55.5286239,19/01/2021,5.054
SE,RJ,-22.54524419999998,-44.1700042,08/02/2022,7.19
SE,SP,-23.176525,-46.902346,26/01/2022,6.39
CO,DF,-15.7868291,-48.12681360000001,16/11/2021,7.239
SE,MG,-19.74728709999997,-47.9391767,22/03/2022,7.49
SE,ES,-20.33104879999998,-40.3587098,03/12/2020,4.129
SE,SP,-22.43723479999997,-46.8074319,06/01/2022,6.29
SE,SP,-22.73441109999997,-45.1179155,07/02/2022,6.49
SE,SP,-21.21311479999997,-50.4510123,01/02/2022,6.39
SE,SP,-21.28451089999998,-50.3408367,16/06/2020,3.699
SE,SP,-21.76058339999997,-48.82389369999999,16/02/2022,6.44
NE,CE,-3.6920259,-38.40132759999999,05/05/2020,3.99
SE,SP,-20.78174669999997,-49.38685949999999,28/02/2022,5.99
SE,SP,-23.94420659999997,-46.28428539999999,14/01/2020,4.259
S,SC,-5.152973900000001,-34.8624166,03/03/2020,4.299
NE,PE,-8.783071099999974,-36.3869834,15/06/2020,3.699
SE,SP,-23.0085477,-46.8426927,16/03/2022,6.79
SE,SP,-24.0091133,-46.4344776,17/08/2020,4.299
S,SC,-27.58899219999998,-48.5768314,23/11/2020,4.375
NE,PE,-8.073953199999977,-39.1249961,13/05/2020,4.759
S,SC,-27.6394806,-48.6661489,10/05/2021,4.899
S,RS,-32.05926119999998,-52.1441629,11/05/2022,6.91
CO,MT,-15.58137239999997,-56.0833872,24/05/2022,6.87
NE,CE,-3.675202899999973,-40.3599821,20/05/2021,5.99
SE,RJ,-22.73853569999998,-43.40682659999999,15/02/2022,6.99
N,AC,-9.963001999999975,-67.8083797,14/06/2022,7.54
SE,SP,-22.74475959999997,-47.3567233,27/04/2021,5.099
NE,AL,-9.561070299999974,-35.7457344,23/11/2020,4.499
SE,SP,-22.4319919,-46.8167915,10/02/2022,6.39
SE,SP,-22.82021359999997,-47.2681484,21/07/2020,3.897
SE,SP,-23.72144439999998,-46.8518641,19/04/2021,4.999
SE,SP,-22.65310319999998,-50.4262727,28/02/2021,4.479
SE,RJ,-22.8098584,-45.1884214,14/09/2021,6.698
SE,SP,-23.302183,-45.96639889999999,12/05/2020,3.599
SE,RJ,-22.85310279999997,-42.0380127,13/07/2021,6.699
N,AP,3.844086500000025,-50.8604047,18/05/2021,4.87
NE,MA,-2.554174399999975,-44.18864139999999,02/06/2022,6.88
SE,SP,-23.64124959999998,-46.8381767,23/11/2021,6.599
NE,RN,-5.929915199999975,-35.2780449,12/08/2020,4.47
NE,SE,-10.94409349999997,-37.0691314,15/02/2021,4.929
NE,CE,-3.731991499999975,-38.4798282,02/08/2021,5.97
SE,MG,-20.376479,-43.5029884,02/05/2022,7.84
SE,MG,-16.71906399999997,-43.8442191,20/05/2020,4.079
NE,MA,-2.573893699999974,-44.1984856,09/06/2022,6.89
SE,SP,-21.256042,-48.312176,25/11/2021,6.529
SE,SP,-23.51946729999997,-46.6525783,16/03/2021,5.199
SE,SP,-23.56214179999997,-46.5484995,10/03/2022,6.69
S,PR,-23.30011449999997,-51.1627553,20/09/2021,5.85
SE,RJ,-22.2985578,-42.5279594,29/11/2021,7.399
CO,GO,-16.61882759999997,-49.2074997,13/05/2021,5.93
S,SC,-27.58790979999998,-48.52089589999999,13/01/2022,6.29
S,RS,-29.93492619999997,-51.0442094,24/02/2021,5.199
CO,DF,-15.8571954,-48.0691133,22/09/2021,6.189
SE,SP,-23.97772689999997,-46.3088923,14/01/2020,4.349
SE,SP,-22.8051634,-47.2237939,24/06/2020,3.759
SE,MG,-18.7184816,-47.5149616,10/03/2022,6.79
NE,PI,-2.908307099999975,-41.7734868,13/10/2021,6.799
NE,RN,-5.8765602,-35.2237069,21/12/2020,4.86
NE,CE,-3.816903099999974,-38.614033,30/08/2021,5.98
NE,BA,-12.9551389,-38.4996923,08/11/2021,6.67
SE,MG,-19.75460859999997,-47.947336,16/01/2020,4.769
SE,SP,-23.62270289999998,-46.6690172,06/07/2020,4.199
SE,SP,-22.95074239999997,-46.54278069999999,13/01/2022,6.19
NE,MA,-3.654435499999976,-45.3766709,25/04/2022,7.43
NE,CE,-3.805516499999974,-38.4494109,24/03/2020,4.558
CO,GO,-15.54349919999997,-47.3212459,07/06/2022,7.79
SE,RJ,-22.11485439999997,-43.2037902,17/08/2020,4.899
SE,SP,-21.9741316,-47.4291717,17/06/2020,3.829
S,RS,-29.1618364,-51.4936569,20/04/2020,4.299
SE,SP,-22.96160569999997,-49.8670194,21/06/2021,5.599
CO,GO,-16.3161056,-48.9580767,17/08/2020,4.56
CO,MT,-15.64306139999997,-56.1241587,20/01/2022,6.49
SE,SP,-23.50659799999998,-46.60076369999999,22/01/2020,4.399
S,PR,-26.19589179999997,-51.0082887,22/06/2020,3.79
SE,SP,-22.64429479999998,-47.1831505,10/03/2021,5.359
S,PR,-25.52927719999998,-48.5197055,24/01/2022,6.69
NE,SE,-10.67322359999998,-37.407104,08/03/2022,6.43
SE,SP,-22.03270709999997,-47.8720811,22/06/2022,7.14
SE,MG,-20.23529559999998,-42.01488639999999,17/05/2022,7.88
S,SC,-28.50249299999998,-49.0474773,14/04/2020,3.859
SE,SP,-21.2139693,-50.4380009,15/06/2021,5.569
SE,RJ,-22.3521119,-42.85464959999999,11/03/2020,4.959
S,PR,-26.2221005,-51.0935071,03/03/2020,4.59
N,RO,-10.87980879999997,-61.85540690000001,25/03/2020,4.539
S,PR,-26.24107039999997,-51.08967850000001,03/11/2021,6.4
CO,DF,-15.8266587,-48.093382,10/11/2021,7.499
SE,SP,-23.093912,-47.2093614,17/06/2020,3.699
S,PR,-24.9502916,-53.4710601,10/03/2022,6.99
SE,RJ,-22.77000139999997,-43.3945587,15/06/2020,4.279
SE,SP,-23.97632869999997,-46.388847,12/07/2021,5.569
S,RS,-27.8558858,-54.4287424,27/10/2021,7.17
NE,CE,-3.755037899999974,-38.5781263,14/12/2021,6.989
S,SC,-27.82214309999997,-50.3332035,12/05/2022,7.34
N,PA,-1.410979799999975,-48.4648423,21/03/2021,5.759
SE,SP,-23.56960539999998,-46.4791129,09/03/2021,4.999
SE,SP,-23.29046289999997,-45.9546907,11/01/2021,4.099
SE,SP,-22.40563289999998,-47.5559476,12/10/2021,6.499
SE,MG,-19.83747119999998,-43.9784406,15/07/2020,4.287
NE,AL,-9.5904069,-35.7747189,03/01/2022,6.29
NE,PE,-8.029962399999974,-34.9090009,09/06/2022,7.49
CO,MT,-15.57470369999997,-56.0975189,17/12/2020,4.599
SE,SP,-21.13366889999998,-47.808241,01/04/2021,4.999
S,SC,-26.26597589999997,-48.8621164,24/01/2022,6.41
NE,BA,-13.36371999999997,-39.0748639,22/01/2020,4.829
S,PR,-25.43231279999997,-49.1931998,11/03/2020,4.09
NE,AL,-9.389802,-37.9955032,04/02/2020,5.21
CO,MT,-15.5689238,-56.027829,06/10/2021,6.199
S,RS,-29.66985499999997,-53.7923301,20/12/2021,6.799
NE,MA,-2.5260146,-44.2912158,03/03/2021,5.29
SE,SP,-23.53695639999997,-47.42531709999999,05/05/2021,5.249
NE,BA,-12.98185399999997,-38.4409023,29/11/2021,6.99
S,SC,-27.4970547,-48.6548848,10/06/2022,7.26
N,AM,-3.029810799999975,-59.9725916,10/05/2021,5.29
SE,SP,-23.5166473,-46.4764534,24/11/2021,6.089
S,SC,-26.34349389999997,-48.832396,27/04/2020,3.799
NE,SE,-10.56789449999997,-37.3208762,03/01/2020,4.35
SE,MG,-15.73772099999997,-43.2060067,08/06/2020,4.26
NE,BA,-12.12164949999998,-38.3999633,02/01/2020,4.599
SE,SP,-22.98620709999997,-49.8674214,17/08/2020,4.299
SE,SP,-21.25345199999997,-48.3189523,23/09/2021,5.869
SE,SP,-23.6114904,-45.3912849,03/12/2020,4.499
SE,SP,-22.70487919999998,-46.7683069,11/08/2020,3.999
SE,MG,-21.6583286,-45.2571678,30/03/2020,4.89
CO,MT,-15.60167569999997,-56.1016439,09/01/2020,4.747
NE,CE,-3.769031599999975,-38.6232616,13/04/2022,7.39
SE,SP,-23.57830849999998,-46.8613758,11/02/2020,4.499
S,SC,-26.4803491,-49.0813966,17/08/2020,4.278
S,SC,-26.1096669,-49.8035566,07/02/2022,6.63
NE,PB,-7.097147399999973,-34.8333711,19/10/2020,4.499
NE,CE,-3.745906799999974,-38.5204863,09/03/2020,4.589
S,PR,-23.76819889999997,-53.31058789999999,27/09/2021,6.07
S,RS,-27.64016109999998,-52.2594126,09/03/2020,4.68
CO,MT,-16.08651119999998,-57.6785651,22/02/2021,5.11
SE,SP,-21.2087057,-50.4720879,09/02/2021,4.789
NE,SE,-10.90713339999997,-37.0615276,08/03/2022,6.44
CO,GO,-16.63369599999998,-49.39031800000001,19/05/2020,3.57
CO,GO,-18.4033785,-49.2132111,24/01/2022,6.94
NE,MA,-5.493981499999975,-47.4843214,02/08/2021,5.84
SE,RJ,-21.831099,-41.2377677,01/04/2020,4.89
SE,RJ,-22.9071138,-42.8213873,05/07/2021,5.999
SE,RJ,-22.84718669999997,-43.324631,01/12/2021,6.999
NE,CE,-3.808036799999975,-38.4793716,19/10/2020,4.699
SE,SP,-21.2609881,-48.4699803,13/05/2020,3.799
NE,AL,-9.7439754,-36.66740590000001,27/02/2020,4.699
S,SC,-26.88596559999997,-48.7226885,15/01/2020,4.299
